Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep,SleepQ,Exercise(mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
2024-05-29,5719,52.0,Other,22.77,6.67,7.9,2.0,61.0,147.0,178.0,6.623014467742708,3,6,1
2024-02-22,8841,50.0,Male,22.95,7.6,8.65,2.0,79.0,298.0,169.0,7.351747581129177,7,1,10
2024-03-18,9475,58.0,Other,23.32,5.59,6.28,3.0,52.0,38.0,52.0,9.451100564905149,3,6,6
2024-12-13,7025,33.0,Male,22.3,4.87,6.57,5.0,45.0,249.0,153.0,9.99552677431952,4,10,7
2024-11-23,2327,43.0,Other,20.1,4.35,8.25,9.0,57.0,0.0,81.0,9.28008071429904,8,6,8
2024-07-08,3945,52.0,Other,22.23,4.27,6.04,6.0,17.0,122.0,97.0,5.463139878858918,7,6,5
2024-08-31,6649,57.0,Male,23.28,4.11,4.83,8.0,27.0,14.0,127.0,6.34750659831246,2,8,1
2024-03-30,3543,38.0,Male,23.97,5.25,5.28,6.0,76.0,222.0,179.0,4.281611649521878,7,1,10
2024-05-19,4320,47.0,Female,21.33,2.98,5.64,1.0,79.0,283.0,16.0,4.4625216015162135,1,3,2
2024-06-02,7763,52.0,Other,22.15,5.15,7.0,7.0,10.0,153.0,,5.016188581577096,5,10,5
2024-01-08,6804,34.0,Other,20.0,1.52,5.52,8.0,30.0,86.0,125.0,7.345529694284387,8,6,4
2024-01-08,1229,41.0,Female,22.32,5.54,7.22,6.0,30.0,247.0,86.0,10.260056141487222,7,1,8
2024-03-09,8350,24.0,Other,21.72,4.89,7.17,5.0,3.0,58.0,93.0,7.350974713788503,3,8,5
2024-01-27,4973,18.0,Female,22.85,5.03,6.18,5.0,14.0,0.0,14.0,9.86273665240513,6,7,7
2024-11-23,7516,39.0,Other,22.55,8.0,9.45,10.0,59.0,65.0,173.0,9.471706358584726,6,6,3
2024-12-02,8970,59.0,Male,23.37,6.44,7.07,9.0,18.0,208.0,7.0,6.069097342944749,7,3,2
2024-12-04,9603,45.0,Male,22.65,5.56,6.91,9.0,75.0,188.0,1.0,10.0410124452874,4,2,1
2024-08-30,5930,51.0,Female,20.43,4.62,8.18,7.0,24.0,139.0,114.0,4.587762337633673,9,1,8
2024-11-01,1155,20.0,Female,23.88,5.96,6.08,5.0,52.0,69.0,178.0,10.326514915341626,6,3,8
2024-05-11,5817,24.0,Other,23.97,7.91,7.94,6.0,47.0,68.0,120.0,6.535234958595747,2,7,9
2024-07-25,6044,45.0,Male,22.07,6.31,8.24,10.0,23.0,226.0,168.0,4.906096410150144,4,4,1
2024-09-22,9084,38.0,Male,23.53,6.06,6.52,2.0,23.0,135.0,77.0,5.866049081719865,4,6,6
2024-05-10,9611,39.0,Male,21.22,5.19,7.98,3.0,46.0,279.0,133.0,8.648755529510028,9,9,10
2024-04-16,7096,20.0,Male,23.95,7.66,7.71,1.0,4.0,115.0,159.0,7.602596705173273,5,8,6
2024-05-22,2735,58.0,Male,23.97,6.16,6.19,7.0,48.0,129.0,164.0,4.918761217651102,6,6,6
2024-08-12,5882,20.0,Female,21.73,5.94,8.2,4.0,4.0,138.0,57.0,9.951891439201876,8,6,8
2024-07-12,1271,25.0,Female,20.17,2.42,6.25,3.0,15.0,291.0,43.0,5.950132573565413,10,1,1
2024-07-30,3173,19.0,Male,23.37,4.31,4.94,10.0,11.0,56.0,85.0,10.366301063857811,3,7,9
2024-06-24,8300,41.0,Other,23.18,7.32,8.13,7.0,83.0,121.0,92.0,10.340750194546816,2,1,3
2024-06-08,7322,59.0,Female,20.65,1.86,5.21,8.0,25.0,292.0,179.0,7.131664991692277,2,4,8
2024-04-24,4331,51.0,Female,21.03,5.61,8.58,3.0,65.0,180.0,92.0,6.351155198654739,2,2,8
2024-07-04,6461,31.0,Male,20.23,2.29,6.06,4.0,68.0,61.0,83.0,5.293855493412384,7,7,1
2024-12-29,4016,37.0,Female,20.5,5.65,9.15,3.0,39.0,257.0,130.0,6.195930983191288,3,4,6
2024-07-08,2741,44.0,Male,22.32,4.19,5.88,8.0,9.0,134.0,115.0,6.690206096598796,10,7,6
2024-08-01,8655,35.0,Other,20.42,1.11,4.7,4.0,26.0,167.0,73.0,5.683125921737848,5,4,4
2024-09-01,9699,53.0,Other,23.15,4.02,4.87,5.0,81.0,262.0,157.0,5.8120843397559865,9,6,1
2024-07-03,7591,54.0,Other,23.67,8.81,9.15,2.0,2.0,36.0,29.0,5.205946076844049,1,4,6
2024-04-09,2620,41.0,Male,22.12,5.0,6.88,2.0,9.0,48.0,120.0,5.47107514149463,6,10,9
2024-07-06,7788,52.0,Other,21.25,3.96,6.71,4.0,50.0,256.0,10.0,7.0451684938524375,7,8,2
2024-10-10,5170,50.0,Other,21.7,4.87,7.17,6.0,69.0,9.0,4.0,5.830051475906817,9,7,1
2024-08-23,8997,42.0,Other,21.43,5.77,8.33,9.0,42.0,109.0,143.0,6.0591041126710765,5,5,10
2024-03-30,6697,50.0,Other,22.5,5.97,7.47,3.0,52.0,119.0,73.0,5.109238336089391,4,1,5
2024-10-31,3770,55.0,Male,21.75,6.51,8.76,3.0,65.0,149.0,166.0,11.43592489671801,2,5,10
2024-06-04,3265,34.0,Other,21.25,1.81,4.56,3.0,27.0,52.0,51.0,6.062817779023026,9,9,5
2024-04-16,4884,38.0,Female,21.55,5.34,7.79,5.0,10.0,284.0,110.0,11.109532529280532,5,4,5
2024-10-21,8625,49.0,Male,21.0,3.41,6.41,1.0,3.0,174.0,157.0,5.852062521357909,1,7,5
2024-02-23,6936,24.0,Other,23.97,4.5,4.54,4.0,40.0,148.0,31.0,7.873064099309928,8,7,3
2024-06-21,2630,18.0,Other,20.55,1.86,5.31,1.0,32.0,263.0,44.0,8.529246254445173,8,2,5
2024-08-09,1042,35.0,Male,21.17,2.8,5.63,1.0,17.0,190.0,4.0,11.92087131002546,2,9,2
2024-10-19,9122,34.0,Female,20.3,2.24,5.94,8.0,51.0,76.0,68.0,4.173609152755314,4,2,6
2024-04-06,7392,46.0,Male,20.82,6.19,9.38,7.0,3.0,63.0,73.0,9.4107870521652,7,7,10
2024-09-05,5058,37.0,Female,21.73,5.17,7.44,7.0,41.0,43.0,173.0,10.999031701794294,1,9,10
2024-04-13,7601,53.0,Other,22.07,4.29,6.22,6.0,49.0,27.0,106.0,5.712459104021916,10,3,2
2024-09-16,7832,59.0,Other,22.47,3.95,5.48,10.0,10.0,16.0,113.0,4.32776227473211,6,1,4
2024-03-11,5539,26.0,Female,22.85,6.08,7.23,2.0,60.0,20.0,13.0,10.348703070853496,5,6,9
2024-09-28,5864,57.0,Female,21.42,2.12,4.7,5.0,0.0,154.0,178.0,4.668015295545051,6,3,7
2024-01-21,7162,41.0,Female,20.73,5.28,8.55,10.0,10.0,279.0,23.0,7.285228779333325,8,1,3
2024-03-10,8135,40.0,Other,22.62,4.44,5.82,4.0,20.0,264.0,48.0,8.444779623279747,5,7,8
2024-05-17,1229,23.0,Male,20.47,2.07,5.6,5.0,85.0,98.0,62.0,8.873181905474022,9,3,8
2024-04-20,1003,38.0,Female,22.42,5.14,6.72,8.0,7.0,72.0,77.0,5.026656404784714,4,3,7
2024-11-29,7228,32.0,Other,21.32,2.08,4.77,5.0,42.0,27.0,118.0,4.81295128473421,9,7,3
2024-01-22,9452,58.0,Male,22.82,8.18,9.37,1.0,8.0,178.0,13.0,5.814040131437825,2,8,3
2024-12-22,8521,41.0,Female,21.38,3.1,5.72,10.0,75.0,118.0,61.0,4.699752149822441,2,9,8
2024-02-26,9648,45.0,Male,22.2,5.55,7.35,10.0,78.0,84.0,68.0,8.81838151630637,7,2,10
2024-12-14,7643,44.0,Other,21.73,5.34,7.61,3.0,35.0,67.0,171.0,6.51758465981811,7,8,4
2024-04-29,4036,56.0,Female,21.22,5.62,8.4,6.0,54.0,289.0,45.0,6.7921679652393525,4,6,4
2024-03-09,5200,39.0,Other,22.92,3.74,4.83,5.0,58.0,96.0,85.0,5.684652175313467,8,10,9
2024-05-13,4245,42.0,Female,20.58,2.66,6.08,1.0,64.0,215.0,97.0,5.912670905570511,3,4,9
2024-09-03,7500,55.0,Male,23.08,5.39,6.3,6.0,10.0,164.0,25.0,9.329219166619264,10,5,9
2024-09-27,1702,52.0,Other,20.68,4.96,8.28,9.0,85.0,216.0,177.0,5.889761014651636,9,10,4
2024-06-24,1068,38.0,Female,20.17,4.01,7.84,4.0,80.0,227.0,126.0,7.120301183418321,10,3,5
2024-05-13,3087,27.0,Other,21.48,3.89,6.41,4.0,60.0,26.0,34.0,5.252478198944029,10,4,4
2024-08-16,3586,23.0,Female,21.72,2.54,4.83,7.0,43.0,153.0,42.0,8.322918980591414,7,1,2
2024-02-29,6052,43.0,Other,20.18,2.19,6.01,3.0,6.0,143.0,51.0,5.605460343208685,8,4,7
2024-05-06,2479,42.0,Other,22.93,5.85,6.92,7.0,9.0,177.0,111.0,9.638390358478752,6,6,7
2024-04-07,6836,39.0,Female,20.75,5.53,8.78,7.0,86.0,132.0,134.0,10.922163782553174,6,6,2
2024-10-29,8633,20.0,Female,22.45,5.09,6.64,7.0,0.0,99.0,116.0,11.798402289441851,5,1,5
2024-07-15,6283,27.0,Male,21.38,6.7,9.31,5.0,75.0,275.0,114.0,9.901662506583666,6,8,10
2024-12-06,1592,18.0,Other,23.45,7.69,8.24,1.0,13.0,13.0,43.0,10.161157552570304,8,2,1
2024-08-21,6905,51.0,Other,20.25,1.81,5.56,7.0,61.0,127.0,69.0,9.523686203665472,7,9,7
2024-11-21,7991,26.0,Male,23.98,5.57,5.58,6.0,61.0,141.0,176.0,4.325566840808524,8,8,9
2024-07-09,2550,33.0,Female,22.17,7.11,8.94,2.0,37.0,151.0,67.0,5.660465350259909,3,6,1
2024-08-11,3149,52.0,Male,21.52,3.75,6.23,8.0,10.0,187.0,87.0,4.418009256980965,10,8,8
2024-09-23,2223,32.0,Female,21.02,6.0,8.98,10.0,31.0,254.0,16.0,11.834901761514352,6,10,6
2024-01-06,4987,18.0,Male,20.6,3.78,7.18,7.0,0.0,173.0,108.0,9.057921469648768,6,2,2
2024-08-08,9814,26.0,Female,23.37,6.39,7.03,10.0,11.0,115.0,157.0,5.242304499799089,4,4,9
2024-12-24,1675,34.0,Male,21.75,6.23,8.48,1.0,17.0,103.0,111.0,9.54724910217228,3,4,10
2024-02-18,5980,24.0,Male,22.43,7.17,8.74,8.0,75.0,240.0,92.0,11.215049402440885,8,2,9
2024-03-18,7959,49.0,Other,21.18,1.7,4.51,8.0,22.0,179.0,12.0,11.574431793759423,5,10,7
2024-11-02,7073,44.0,Other,22.82,6.26,7.45,9.0,43.0,35.0,96.0,9.54105789314455,7,4,7
2024-04-03,1443,48.0,Male,20.75,4.09,7.34,2.0,45.0,20.0,97.0,10.419037034375055,4,5,7
2024-10-09,5462,27.0,Other,23.63,5.82,6.19,10.0,83.0,254.0,161.0,9.11594140004384,4,2,9
2024-09-15,1493,59.0,Other,20.35,5.79,9.44,5.0,47.0,240.0,75.0,5.396794646549537,4,1,2
2024-02-11,9106,50.0,Female,21.03,5.26,8.23,1.0,75.0,162.0,104.0,10.283545831482067,6,3,6
2024-10-14,4114,56.0,Male,20.63,4.36,7.72,3.0,31.0,103.0,64.0,6.825020221447059,2,7,3
2024-12-07,4012,47.0,Other,22.82,7.1,8.29,5.0,70.0,221.0,12.0,7.824246206198466,5,6,5
2024-10-21,8229,46.0,Other,20.67,1.81,5.14,1.0,33.0,51.0,157.0,6.5891533448795645,1,5,4
2024-02-24,3974,36.0,Female,21.45,5.02,7.57,4.0,73.0,60.0,168.0,6.749851341661833,2,6,4
2024-09-20,8435,57.0,Male,23.68,8.7,9.02,1.0,,189.0,4.0,8.202830719464895,1,8,9
2024-04-10,9173,34.0,Male,22.57,3.13,4.56,4.0,36.0,37.0,77.0,10.629579351147168,9,1,9
2024-06-12,7678,32.0,Female,20.82,2.65,5.83,2.0,6.0,251.0,88.0,8.634597260457706,8,8,4
2024-10-21,5928,30.0,Female,20.6,5.39,8.79,7.0,27.0,21.0,83.0,10.703255615667834,6,10,5
2024-06-06,5715,33.0,Female,20.78,5.93,9.15,10.0,82.0,55.0,74.0,10.281952419724954,5,5,3
2024-10-11,4651,49.0,Other,21.28,4.36,7.07,10.0,33.0,160.0,137.0,9.353756846522778,10,10,9
2024-09-14,9019,20.0,Male,23.82,6.91,7.09,1.0,37.0,111.0,51.0,11.972412674017118,10,1,7
2024-08-17,4551,36.0,Female,21.3,4.75,7.45,8.0,22.0,108.0,91.0,7.042522969981147,7,5,10
2024-04-24,7848,39.0,Other,23.32,7.86,8.54,10.0,25.0,252.0,150.0,4.881459070501894,2,9,9
2024-12-07,5602,21.0,Other,20.5,4.94,8.44,2.0,85.0,214.0,87.0,8.175485342328825,1,9,3
2024-03-03,5121,18.0,Female,22.05,3.41,5.36,6.0,41.0,271.0,66.0,10.652021753941572,3,6,6
2024-05-23,5379,44.0,Female,21.77,4.61,6.84,2.0,19.0,203.0,71.0,5.930590214422487,8,4,3
2024-06-15,6967,40.0,Female,23.27,6.14,6.88,3.0,22.0,86.0,148.0,7.303841163771571,2,7,8
2024-10-28,9327,30.0,Other,21.2,5.72,8.52,10.0,34.0,20.0,64.0,10.389414930482884,10,10,3
2024-06-23,1164,25.0,Female,21.18,2.93,5.74,2.0,83.0,119.0,2.0,6.538789969678651,2,1,6
2024-08-19,6304,27.0,Female,20.63,4.75,8.11,3.0,37.0,38.0,152.0,8.57451465277872,3,5,3
2024-01-24,9825,35.0,Male,21.33,5.37,8.04,10.0,40.0,144.0,108.0,11.91080065206618,4,2,4
2024-10-26,3097,43.0,Male,22.9,5.1,6.2,6.0,48.0,71.0,1.0,7.456521119238904,8,4,5
2024-11-08,4862,49.0,Female,23.1,4.53,5.43,8.0,41.0,16.0,47.0,4.251515383796376,2,4,9
2024-12-24,8723,40.0,Female,22.87,6.61,7.74,8.0,27.0,150.0,62.0,10.785323147835951,2,1,4
2024-01-08,2328,46.0,Female,22.6,7.25,8.65,8.0,78.0,39.0,11.0,6.513558027591401,1,4,5
2024-07-23,6605,55.0,Female,22.25,2.81,4.56,2.0,38.0,75.0,25.0,4.360283978452149,5,1,9
2024-02-09,7879,48.0,Other,20.43,2.11,5.68,1.0,4.0,287.0,88.0,8.018602439420576,10,8,9
2024-03-22,8785,38.0,Other,23.15,5.14,5.99,8.0,3.0,156.0,139.0,10.834749208535744,4,3,3
2024-08-16,8534,48.0,Female,20.08,4.07,7.99,4.0,41.0,174.0,73.0,4.096741558448065,2,10,5
2024-03-31,4058,58.0,Male,22.32,2.95,4.63,4.0,63.0,4.0,145.0,4.552807022283153,9,10,4
2024-05-26,7492,40.0,Male,22.17,5.32,7.16,10.0,4.0,248.0,94.0,10.599573662969515,3,3,7
2024-12-04,7238,33.0,Female,22.95,6.44,7.49,9.0,8.0,215.0,32.0,6.810027049622733,8,2,4
2024-07-17,5389,42.0,Female,23.02,5.18,6.16,1.0,86.0,238.0,115.0,9.131942236597697,8,2,8
2024-10-11,7156,18.0,Male,21.6,4.36,6.76,5.0,47.0,182.0,110.0,11.60868640972144,6,10,3
2024-06-21,2740,20.0,Female,23.22,5.12,5.91,1.0,64.0,,116.0,5.180614252040056,7,6,8
2024-11-18,3562,43.0,Female,23.25,6.81,7.56,2.0,72.0,90.0,172.0,5.794523799786683,6,2,9
2024-08-12,4301,51.0,Other,21.77,2.51,4.74,1.0,20.0,294.0,140.0,9.33365627787824,7,3,7
2024-01-17,3266,37.0,Other,22.9,5.16,6.26,8.0,3.0,81.0,83.0,11.108037539131235,5,2,7
2024-02-20,9997,26.0,Male,23.33,7.23,7.89,9.0,35.0,110.0,170.0,7.559583826175907,9,8,8
2024-05-21,3062,56.0,Male,22.97,4.57,5.61,3.0,38.0,277.0,100.0,5.974961972249121,4,3,3
2024-11-17,5288,20.0,Female,21.92,4.76,6.84,5.0,3.0,77.0,171.0,7.884200214482807,4,9,10
2024-04-15,3917,34.0,Male,23.55,6.7,7.15,6.0,30.0,182.0,0.0,5.8071157542191,5,5,3
2024-10-28,5350,23.0,Other,21.02,4.4,7.39,5.0,12.0,128.0,145.0,4.852236929669174,5,8,4
2024-01-08,1219,38.0,Female,21.08,2.17,5.09,10.0,72.0,182.0,2.0,10.072869952802431,8,9,10
2024-12-15,8815,20.0,Other,20.85,4.67,7.82,7.0,29.0,298.0,132.0,10.106158684807632,4,5,3
2024-02-10,7011,21.0,Other,23.85,4.64,4.79,7.0,43.0,40.0,69.0,7.179535418057373,2,9,5
2024-10-10,1127,36.0,Male,23.93,9.3,9.37,2.0,69.0,139.0,125.0,11.025517895930111,5,8,8
2024-09-10,8926,26.0,Female,23.67,8.71,9.05,1.0,51.0,33.0,21.0,8.172822286600468,8,6,9
2024-09-02,6866,19.0,Female,22.12,3.81,5.7,6.0,28.0,74.0,133.0,11.518698250059847,3,9,10
2024-01-31,5372,55.0,Other,21.75,5.49,7.74,3.0,,78.0,37.0,11.450890148618544,3,6,9
2024-11-14,2904,36.0,Male,21.45,2.43,4.98,10.0,21.0,151.0,25.0,8.071394682629293,2,7,1
2024-05-19,7216,20.0,Other,23.53,4.05,4.52,2.0,39.0,202.0,18.0,5.487192209886868,9,10,2
2024-12-26,3030,35.0,Other,20.77,4.26,7.5,7.0,58.0,125.0,6.0,9.631581412982104,2,3,10
2024-06-15,6078,24.0,Male,22.12,2.65,4.53,6.0,11.0,276.0,147.0,6.169277864220812,3,7,5
2024-08-12,1455,28.0,Male,20.53,4.96,8.43,4.0,10.0,285.0,56.0,10.542306158242804,9,4,7
2024-02-26,3645,30.0,Female,22.58,3.87,5.29,6.0,16.0,1.0,19.0,4.813883956235696,2,7,6
2024-03-19,1057,50.0,Female,21.33,5.47,8.13,7.0,35.0,109.0,120.0,10.19923061803524,10,2,2
2024-08-24,2394,59.0,Male,21.38,3.17,5.78,9.0,50.0,23.0,45.0,8.802014565292545,3,3,4
2024-10-02,3895,48.0,Other,21.12,5.98,8.86,2.0,64.0,275.0,69.0,4.600080942243501,1,3,7
2024-06-03,5151,33.0,Female,21.1,2.65,5.55,6.0,83.0,78.0,152.0,9.34040517245711,1,5,5
2024-10-09,1759,52.0,Female,23.83,7.85,8.02,7.0,52.0,88.0,18.0,8.890462123140717,6,8,9
2024-08-31,8063,27.0,Other,21.78,2.98,5.2,3.0,54.0,273.0,20.0,11.381431069081428,5,3,9
2024-11-07,2041,57.0,Female,23.68,6.75,7.07,5.0,73.0,85.0,49.0,11.350848871405995,3,1,8
2024-02-25,8643,39.0,Male,20.67,3.98,7.31,3.0,16.0,238.0,33.0,4.607927966452927,8,1,1
2024-05-12,2854,18.0,Other,21.47,3.0,5.53,3.0,59.0,128.0,131.0,4.490380058273967,5,3,10
2024-05-30,7613,44.0,Male,23.05,8.04,8.99,2.0,41.0,49.0,56.0,6.989196720558575,5,9,10
2024-03-29,5455,46.0,Male,20.22,3.98,7.77,5.0,43.0,142.0,66.0,11.073903570672256,9,10,4
2024-01-14,4764,52.0,Female,20.92,2.82,5.91,10.0,43.0,0.0,67.0,11.16473694801073,1,10,3
2024-10-14,9291,37.0,Other,22.73,5.73,6.99,10.0,13.0,115.0,138.0,4.497890622350422,8,8,6
2024-06-25,7710,38.0,Female,21.13,5.26,8.13,4.0,88.0,14.0,44.0,11.489731985757988,2,9,5
2024-12-04,9583,30.0,Male,20.52,5.63,9.11,9.0,33.0,256.0,167.0,7.874508788131882,2,3,5
2024-04-22,2713,45.0,Male,21.75,6.48,8.73,7.0,25.0,68.0,89.0,7.9868462510161775,3,2,10
2024-05-20,5632,19.0,Female,20.67,5.53,8.86,7.0,24.0,160.0,26.0,7.389873577454562,6,8,8
2024-03-05,3446,50.0,Male,23.52,8.86,9.34,1.0,28.0,185.0,10.0,11.328092377496358,2,3,5
2024-01-03,4993,50.0,Female,21.07,3.04,5.97,10.0,23.0,237.0,60.0,7.913299785934615,2,10,5
2024-05-28,6157,52.0,Other,23.53,6.14,6.6,5.0,43.0,278.0,102.0,8.74166194640308,2,10,4
2024-10-16,7230,27.0,Female,20.22,1.61,5.39,4.0,7.0,260.0,19.0,10.173779244944887,10,4,3
2024-12-10,5722,27.0,Female,22.78,4.31,5.53,4.0,31.0,193.0,59.0,11.846023603234542,7,3,1
2024-09-22,3085,31.0,Other,23.92,6.48,6.56,9.0,88.0,24.0,141.0,7.527427754637186,6,6,4
2024-12-09,7566,56.0,Male,21.55,2.25,4.7,10.0,58.0,216.0,68.0,4.073744716004458,7,5,8
2024-08-28,5956,47.0,Other,20.05,4.65,8.6,10.0,31.0,23.0,49.0,8.003220260461363,1,6,6
2024-05-28,3198,22.0,Other,21.65,5.81,8.16,5.0,41.0,12.0,118.0,5.947849638705294,5,4,2
2024-11-28,4260,52.0,Female,23.43,4.65,5.22,2.0,42.0,123.0,19.0,9.533174364469122,10,8,8
2024-02-15,8139,48.0,Other,21.28,2.04,4.76,3.0,87.0,98.0,65.0,11.425712829309802,9,9,9
2024-04-08,4649,33.0,Female,23.02,6.35,7.33,10.0,0.0,209.0,104.0,9.151321668598367,5,5,3
2024-12-25,3357,43.0,Female,23.72,9.07,9.36,10.0,40.0,279.0,132.0,5.061144192212812,6,10,6
2024-07-05,8253,21.0,Other,22.88,5.64,6.76,3.0,81.0,155.0,94.0,9.252378513886338,1,5,5
2024-03-21,3744,38.0,Male,22.35,3.33,4.98,2.0,77.0,260.0,17.0,10.71367051703113,3,6,5
2024-12-02,7942,51.0,Male,22.93,6.95,8.02,3.0,11.0,15.0,156.0,5.4351541848949,10,10,2
2024-01-05,2203,30.0,Male,23.27,6.82,7.56,3.0,24.0,286.0,129.0,9.248635511752203,9,4,4
2024-08-31,9331,34.0,Male,20.35,2.4,6.05,3.0,10.0,12.0,54.0,6.407005308994552,4,2,8
2024-09-19,6290,48.0,Male,21.45,3.41,5.96,1.0,31.0,216.0,175.0,11.901677783327866,10,8,1
2024-05-04,4653,31.0,Female,23.45,8.58,9.13,2.0,82.0,172.0,43.0,10.099179820369187,7,2,8
2024-05-08,7570,44.0,Male,23.27,5.8,6.53,7.0,67.0,220.0,44.0,6.946144350937265,5,4,5
2024-09-23,1385,21.0,Female,23.63,7.03,7.4,7.0,86.0,154.0,86.0,11.83319256598886,3,1,2
2024-03-14,6109,19.0,Male,22.25,2.94,4.69,7.0,82.0,291.0,44.0,7.982807193752077,3,3,2
2024-08-22,5585,52.0,Other,20.23,5.66,9.43,1.0,0.0,184.0,115.0,4.184116134326763,10,7,3
2024-08-21,9162,44.0,Female,20.43,3.89,7.45,5.0,26.0,111.0,168.0,9.286687117008226,9,8,10
2024-05-20,6600,26.0,Male,21.8,2.62,4.82,2.0,76.0,148.0,156.0,6.396496944722715,8,10,4
2024-12-24,4910,58.0,Other,20.57,1.22,4.65,8.0,84.0,62.0,119.0,10.446387871259194,10,10,1
2024-02-21,5584,38.0,Female,23.97,6.99,7.02,1.0,24.0,55.0,82.0,11.508444788467823,4,5,4
2024-06-12,6560,32.0,Male,20.48,5.09,8.61,9.0,51.0,201.0,105.0,10.763297666358806,9,1,1
2024-07-29,5079,29.0,Male,21.85,3.43,5.58,3.0,52.0,182.0,78.0,8.573893660575743,7,7,3
2024-06-21,5176,53.0,Other,23.97,8.82,8.85,8.0,26.0,195.0,124.0,9.537711407417476,8,10,2
2024-01-22,8749,36.0,Male,20.55,1.14,4.59,8.0,44.0,36.0,150.0,11.489781219078688,4,2,5
2024-09-11,5747,21.0,Male,20.22,4.74,8.53,8.0,58.0,55.0,3.0,7.2532153270771005,1,3,3
2024-09-06,1023,58.0,Male,23.92,7.93,8.02,1.0,15.0,297.0,121.0,9.169601078083469,5,5,10
2024-04-29,6457,19.0,Male,20.28,3.03,6.75,3.0,36.0,203.0,39.0,4.958043857772097,9,7,2
2024-04-06,6687,50.0,Male,20.37,4.35,7.98,8.0,83.0,190.0,81.0,4.337832864559817,7,8,9
2024-07-24,3021,20.0,Male,21.22,4.87,7.65,9.0,52.0,198.0,89.0,7.314611446615306,10,4,4
2024-01-13,4091,26.0,Male,21.35,3.75,6.4,1.0,60.0,214.0,124.0,9.256363330833938,4,10,8
2024-08-07,1605,57.0,Male,22.93,4.28,5.34,9.0,3.0,153.0,94.0,9.525552831667731,6,2,10
2024-10-18,9264,49.0,Male,22.03,5.93,7.9,8.0,66.0,67.0,81.0,11.412722701644483,2,1,10
2024-07-28,2804,21.0,Other,20.23,2.24,6.0,5.0,32.0,143.0,173.0,11.384572284902116,5,3,3
2024-05-04,5913,58.0,Male,22.27,5.85,7.58,2.0,34.0,198.0,137.0,6.348654733208401,9,8,6
2024-06-09,7927,41.0,Female,23.93,8.06,8.13,6.0,2.0,255.0,167.0,6.801994240305333,8,3,8
2024-11-04,1246,30.0,Other,21.4,4.42,7.02,9.0,2.0,107.0,164.0,8.046364994030526,2,4,5
2024-04-16,8802,26.0,Male,20.18,3.87,7.69,1.0,35.0,277.0,81.0,4.475173031980976,4,8,6
2024-08-23,6060,18.0,Other,21.63,5.56,7.92,10.0,34.0,254.0,88.0,7.791489627995883,6,2,9
2024-08-23,4064,31.0,Other,20.32,2.55,6.23,1.0,16.0,289.0,98.0,11.70966798903896,4,8,3
2024-04-23,8264,40.0,Female,21.12,4.66,7.54,3.0,70.0,176.0,123.0,5.039408000856931,3,9,4
2024-08-22,4968,35.0,Other,21.3,6.45,9.15,8.0,53.0,30.0,96.0,7.933398178303388,9,3,1
2024-12-02,7817,46.0,Female,20.9,1.78,4.88,4.0,79.0,179.0,127.0,4.7852463781922765,4,10,10
2024-11-23,3393,44.0,Male,20.9,4.07,7.17,4.0,20.0,289.0,121.0,9.66711630749142,8,7,10
2024-11-03,2840,34.0,Other,22.4,3.28,4.88,2.0,10.0,221.0,16.0,9.38674533717824,4,8,2
2024-06-22,2567,36.0,Other,23.4,6.97,7.57,7.0,88.0,112.0,97.0,7.403808853614217,3,7,5
2024-07-04,1807,46.0,Male,21.4,2.94,5.54,10.0,85.0,43.0,4.0,4.650051335829534,4,9,5
2024-12-17,5664,38.0,Male,20.62,2.45,5.83,2.0,2.0,170.0,73.0,8.370704767727961,8,6,5
2024-02-27,6921,42.0,Female,23.52,8.03,8.52,6.0,88.0,192.0,108.0,5.124310232219383,9,5,5
2024-09-08,2015,31.0,Other,23.32,4.39,5.07,10.0,51.0,51.0,100.0,10.970004435321057,8,10,6
2024-01-15,9410,27.0,Male,22.05,5.39,7.34,6.0,14.0,113.0,43.0,4.055969483811894,8,6,4
2024-08-29,1805,43.0,Other,21.05,2.42,5.37,3.0,28.0,63.0,79.0,6.477067470467094,5,9,8
2024-11-11,4999,56.0,Female,23.4,3.92,4.52,7.0,43.0,226.0,82.0,5.800534126516615,3,7,5
2024-06-12,7861,57.0,Female,23.23,7.51,8.28,7.0,11.0,189.0,132.0,9.153363521691391,10,9,8
2024-04-13,1140,50.0,Female,22.05,5.31,7.26,5.0,0.0,10.0,177.0,6.383726891362688,7,5,9
2024-05-05,7547,45.0,Male,22.47,7.7,9.23,1.0,68.0,32.0,44.0,6.560640790654725,4,7,6
2024-05-22,1756,26.0,Male,23.07,5.18,6.12,7.0,79.0,125.0,122.0,7.281196437380667,3,10,5
2024-05-19,3312,33.0,Male,23.47,5.44,5.98,7.0,38.0,234.0,127.0,9.33076274739834,7,10,10
2024-01-27,8649,56.0,Male,22.27,6.45,8.19,3.0,52.0,231.0,85.0,10.560445971630738,1,10,4
2024-10-06,7781,58.0,Female,22.98,4.77,5.79,8.0,78.0,166.0,71.0,5.638192808467157,10,5,9
2024-06-10,6909,19.0,Other,23.17,8.03,8.86,6.0,68.0,18.0,156.0,11.031833472057007,9,2,5
